number,title,state,created_at,updated_at,closed_at,body,labels,assignees,milestone,comments
10988,NPE on handlePlayerStateChanged,closed,2023-02-15 08:27:23,2023-06-01 01:05:29,2023-03-21 01:06:08,"### ExoPlayer Version

2.17.1

### Devices that reproduce the issue

- Google TV
- Xiaomi  Mi TV
- Sharp TV
- TCL
- Changhong
- Etc

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Not tested

### Reproduction steps

Unknown

### Expected result

The media play successfully

### Actual result

```
> Fatal Exception: java.lang.NullPointerException: Attempt to invoke virtual method 'java.lang.Class java.lang.Object.getClass()' on a null object reference
       at com.google.android.exoplayer2.util.Assertions.checkNotNull(Assertions.java:154)
       at com.google.android.exoplayer2.ext.ima.AdTagLoader.updateAdProgress(AdTagLoader.java:688)
       at com.google.android.exoplayer2.ext.ima.AdTagLoader.handlePlayerStateChanged(AdTagLoader.java:814)
       at com.google.android.exoplayer2.ext.ima.AdTagLoader.onPlaybackStateChanged(AdTagLoader.java:495)
       at com.google.android.exoplayer2.ExoPlayerImpl.lambda$updatePlaybackInfo$22(ExoPlayerImpl.java:1916)
       at com.google.android.exoplayer2.ExoPlayerImpl$$InternalSyntheticLambda$1$b132fcb325c34ac563536ede08c2aa5e54dc24d459a99c4a20673c9aa7c8f376$10.invoke$bridge(ExoPlayerImpl.java:21)
       at com.google.android.exoplayer2.util.ListenerSet$ListenerHolder.invoke(ListenerSet.java:281)
       at com.google.android.exoplayer2.util.ListenerSet.lambda$queueEvent$0(ListenerSet.java:190)
       at com.google.android.exoplayer2.util.ListenerSet$$InternalSyntheticLambda$2$84623593c2a26340561ccf78330ea2f1ed5a5ffef54877eb1edb03aa4d882c21$0.run(ListenerSet.java:23)
       at com.google.android.exoplayer2.util.ListenerSet.flushEvents(ListenerSet.java:211)
       at com.google.android.exoplayer2.ExoPlayerImpl.updatePlaybackInfo(ExoPlayerImpl.java:1947)
       at com.google.android.exoplayer2.ExoPlayerImpl.handlePlaybackInfo(ExoPlayerImpl.java:1774)
       at com.google.android.exoplayer2.ExoPlayerImpl.lambda$new$1(ExoPlayerImpl.java:306)
       at com.google.android.exoplayer2.ExoPlayerImpl.$r8$lambda$nOBJYkeEQ2uz3sBKLToLWmzrgZk(ExoPlayerImpl.java:216)
       at com.google.android.exoplayer2.ExoPlayerImpl$$InternalSyntheticLambda$2$87dd1a18cfb37560c5082e49219a5ca1cfe58b4494399f2c707a90a0afa53990$0.run(ExoPlayerImpl.java:4)
       at android.os.Handler.handleCallback(Handler.java:873)
       at android.os.Handler.dispatchMessage(Handler.java:99)
       at android.os.Looper.loop(Looper.java:193)
       at android.app.ActivityThread.main(ActivityThread.java:6680)
       at java.lang.reflect.Method.invoke(Method.java)
       at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)
       at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:858)
```
```
> Fatal Exception: java.lang.NullPointerException: Attempt to invoke virtual method 'java.lang.Class java.lang.Object.getClass()' on a null object reference
       at com.google.android.exoplayer2.util.Assertions.checkNotNull(Assertions.java:154)
       at com.google.android.exoplayer2.ext.ima.AdTagLoader.handlePlayerStateChanged(AdTagLoader.java:807)
       at com.google.android.exoplayer2.ext.ima.AdTagLoader.onPlaybackStateChanged(AdTagLoader.java:495)
       at com.google.android.exoplayer2.ExoPlayerImpl.lambda$updatePlaybackInfo$22(ExoPlayerImpl.java:1916)
       at com.google.android.exoplayer2.ExoPlayerImpl$$InternalSyntheticLambda$1$b132fcb325c34ac563536ede08c2aa5e54dc24d459a99c4a20673c9aa7c8f376$10.invoke$bridge(ExoPlayerImpl.java:21)
       at com.google.android.exoplayer2.util.ListenerSet$ListenerHolder.invoke(ListenerSet.java:281)
       at com.google.android.exoplayer2.util.ListenerSet.lambda$queueEvent$0(ListenerSet.java:190)
       at com.google.android.exoplayer2.util.ListenerSet$$InternalSyntheticLambda$2$84623593c2a26340561ccf78330ea2f1ed5a5ffef54877eb1edb03aa4d882c21$0.run(ListenerSet.java:23)
       at com.google.android.exoplayer2.util.ListenerSet.flushEvents(ListenerSet.java:211)
       at com.google.android.exoplayer2.ExoPlayerImpl.updatePlaybackInfo(ExoPlayerImpl.java:1947)
       at com.google.android.exoplayer2.ExoPlayerImpl.handlePlaybackInfo(ExoPlayerImpl.java:1774)
       at com.google.android.exoplayer2.ExoPlayerImpl.lambda$new$1(ExoPlayerImpl.java:306)
       at com.google.android.exoplayer2.ExoPlayerImpl.$r8$lambda$nOBJYkeEQ2uz3sBKLToLWmzrgZk(ExoPlayerImpl.java:216)
       at com.google.android.exoplayer2.ExoPlayerImpl$$InternalSyntheticLambda$2$87dd1a18cfb37560c5082e49219a5ca1cfe58b4494399f2c707a90a0afa53990$0.run(ExoPlayerImpl.java:4)
       at android.os.Handler.handleCallback(Handler.java:873)
       at android.os.Handler.dispatchMessage(Handler.java:99)
       at android.os.Looper.loop(Looper.java:193)
       at android.app.ActivityThread.main(ActivityThread.java:6718)
       at java.lang.reflect.Method.invoke(Method.java)
       at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)
       at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:858)
```
### Media

Unknown

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['closed-by-bot'],['tonihei'],,6
10987,Memory leak when playing local video,closed,2023-02-15 07:09:44,2023-05-16 01:05:29,2023-03-16 01:06:07,"In the most simple demo

create player :

new Exoplayer.Builder().build

setMediaItem(MediaItem.from(videoPath))

styledvideoview set player 

prepare 
play

with local mp4 file play

the memeory use keep growthing by the time, and crash in the future
",['closed-by-bot'],['tonihei'],,3
10985,Is it possible to start a live stream (DASH or HLS) at a particular presentation date time?,closed,2023-02-14 23:01:20,2023-04-17 01:05:40,2023-02-15 13:33:40,"The problem I want to solve is to avoid a frame jump if user pauses and resumes a live stream. The live manifest for both DASH and HLS has a short live window which is 2 minutes. Let's say initially the user plays at live edge, we build a MediaItem as such:

```
val videoUrl1 = ""https://www.live.com?offsetFromLiveSeconds=0.mpd""
val mediaItem = MediaItem.Builder().setUri(videoUrl1).build()
```

Let's assume user pauses for 10 minutes, then clicks resume, then we need to build a new url:

```
val videoUrl2 = ""https://www.live.com?offsetFromLiveSeconds=600.mpd""
val mediaItem = MediaItem.Builder().setUri(videoUrl2).build()
```

The issue is that user will always see a frame jump after resuming because for ExoPlayer videoUrl1 and videoUrl2 are two unrelated manifest urls. What I think makes sense to do is remember the PDT of videoUrl1 when user pauses and when we starts playing videoUrl2 we set the initial PDT. But I cannot find exoPlayer api to do that. What I am looking for is basically something like this:

```
val videoUrl2 = ""https://www.live.com?offsetFromLiveSeconds=600""
val mediaItem = MediaItem.Builder().setUri(videoUrl2).setInitialPDT(pdt).build()
```

Is this supported by latest ExoPlayer r2.18.2?",['duplicate'],['tonihei'],,3
10984,"How can I change textColor, textFont, textSize of subtitles",closed,2023-02-14 06:44:36,2023-04-16 01:05:21,2023-02-14 07:40:39,"Unfortunately we can't answer all questions. Unclear questions or questions with
insufficient information may not get attention.

Before filing a question:
-------------------------

- Ask general Android development questions on Stack Overflow
- Search existing issues, including issues that are closed
  https://github.com/google/ExoPlayer/issues?q=is%3Aissue
- Consult our developer website (https://exoplayer.dev/) and Javadoc
  (https://exoplayer.dev/doc/reference/)

When filing a question:
-------------------------

Describe your question in detail.

In case your question refers to a problem you are seeing in your app:

- Output of running `$ adb bugreport` in the console

In case your question is related to a piece of media:

- URI to test content
- For protected content:
  - DRM scheme and license server URL
  - Authentication HTTP headers

Don't forget to check supported formats and devices
(https://exoplayer.dev/supported-formats.html).

If there's something you don't want to post publicly, please submit the issue,
then email the link/bug report to dev.exoplayer@gmail.com using a subject in the
format ""Issue #1234"", where #1234 is your issue number (we don't reply to
emails).
","['question', 'needs triage']",[],,0
10983,Getting live window time of HLS live stream,closed,2023-02-14 06:38:44,2023-05-05 01:05:25,2023-03-05 18:55:27,"I have a live HLS Stream.
Is there any API which can help me get the current live window time of Live Stream",['question'],['marcbaechinger'],,1
10982,can parse the frame rate of video when ts or trp file?,closed,2023-02-14 03:42:23,2023-06-04 01:05:08,2023-04-04 08:33:00,"when play a .mp4 file we can see the fps parameter in eventlog:

 D/EventLogger: downstreamFormat [eventTime=0.08, mediaPos=0.00, window=1, period=1, id=1, mimeType=video/avc, res=3840x2160, fps=29.970028]

D/EventLogger: videoInputFormat [eventTime=0.08, mediaPos=0.00, window=1, period=1, id=1, mimeType=video/avc, res=3840x2160, fps=29.970028]

But when play a .ts or trp file, there is no fps parameter.  whether can parse parameter fps of  .ts or .trp file?  Whether there are plans to support it in the future?

D/EventLogger: downstreamFormat [eventTime=2.24, mediaPos=0.00, window=5, period=5, id=1/256, mimeType=video/hevc, res=3840x2160]

D/EventLogger: videoInputFormat [eventTime=2.28, mediaPos=0.00, window=5, period=5, id=1/256, mimeType=video/hevc, res=3840x2160]
",['question'],['tonihei'],,1
10981,Are TTML subtitles supported in HLS?,closed,2023-02-13 21:58:06,2023-06-04 01:05:09,2023-04-04 08:32:52,"I have a stream that consists of fragmented MPEG-4 segments (separate audio and video segments), and also includes TTML/IMSC1 subtitle segments, also fMP4. I have a multivariant playlist and media playlists for each stream. Video and audio play as expected, and it appears the subtitle segments are being consumed by ExoPlayer, but I don't see anything on the screen. I do see subtitles with other input formats (including DASH with the same input streams), just not with HLS+TTML.

I see this message in Logcat:
`Text Track 0 Lang=en codec=stpp.ttml.im1t Label=eng`
which seems to indicate the track is properly selected. 

I'm using ExoPlayer 2.18.2.
",['question'],['tonihei'],,4
10980,WebVTT multi-line subtitles overlapping,open,2023-02-12 15:23:20,2023-03-06 12:42:11,,"### ExoPlayer Version

2.18.2

### Devices that reproduce the issue

* Pixel 4a running Android 13
* Fire HD 10 (9th generation) running Fire OS 7.3.2.7
* Emulator (Tablet, API 30)

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps

Play any video using a WebVTT subtitle track that contains two (or more) cues with overlapping time codes, the first of them also spanning multiple lines of text.

The multiple lines can result from explicit newline characters or text that is too long to fit in a single line (or a combination of both).

Can also be reproduced by using my sample WebVTT file in the demo app:

```
[
  {
    ""name"": ""Clear DASH"",
    ""samples"": [
      {
        ""name"": ""HD (MP4, H264)"",
        ""uri"": ""https://storage.googleapis.com/wvmedia/clear/h264/tears/tears.mpd"",
        ""subtitle_uri"": ""https://filebin.net/fuy39ich7mb93kwe/sample-multi-line-overlap.vtt"",
        ""subtitle_mime_type"": ""text/vtt""
      },
...
```

### Expected result

The subtitle cues should not visually overlap.

### Actual result

The subtitle cues overlap visually, with each simultaneously displayed cue only moving up one line, instead of however many line the previous cues already take up.

![image](https://user-images.githubusercontent.com/5994853/218319680-9715a209-ea25-4391-b61e-49e2541f38d6.png)

### Media

I do not have an easily shareable sample video, so I created a sample WebVTT file that should demonstrate the issue.
[sample-multi-line-overlap.zip](https://github.com/google/ExoPlayer/files/10716336/sample-multi-line-overlap.zip)

### Bug Report

- [ ] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['bug'],['icbaker'],,4
10979,Blank screen with audio in lastest version(when play video with audio),closed,2023-02-12 12:10:06,2023-04-16 01:05:22,2023-02-14 10:42:56,"I am new to exoplayer, and when i try to play a video from url(https://storage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4)
Exoplayer play only audio with blank screen.
Here's my code:
main.xml
```xml
<LinearLayout
		android:layout_width=""match_parent""
		android:layout_height=""match_parent""
		android:orientation=""vertical""
		app:layout_behavior=""@string/appbar_scrolling_view_behavior"">
		<com.google.android.exoplayer2.ui.StyledPlayerView
			android:id=""@+id/playerView""
			android:layout_width=""match_parent""
			android:layout_height=""match_parent""
			android:padding=""8dp""
			android:orientation=""horizontal""
			app:show_shuffle_button=""true""
			app:show_subtitle_button=""true""
			app:show_timeout=""0"" />
	</LinearLayout>
```
and here's my java code:
```java
ExoPlayer player = new ExoPlayer.Builder(MainActivity.this).build();

playerView.setPlayer(player);

MediaItem mediaItem = MediaItem.fromUri(""https://storage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4"");

player.setMediaItem(mediaItem);

player.prepare();

player.setPlayWhenReady(true);

player.play();
```

And this is the result:
![20230212_140915](https://user-images.githubusercontent.com/100796146/218310199-4f265479-0d32-479c-885b-93fe0cf3d680.jpg)
",['question'],['marcbaechinger'],,2
10978,Flickering in notification using PlayerNotificationManager,closed,2023-02-10 23:28:53,2023-04-12 01:06:02,2023-02-11 00:21:41,"Hello ExoPlayer Team 
I am using  PlayerNotificationManager to show currently playing radio station. 

  I implement it as follows : 

```
class RadioNotificationManager (
    private val context : Context,
   sessionToken : MediaSessionCompat.Token,
   notificationListener: NotificationListener
    ) {

        private val notificationManager : PlayerNotificationManager

        init {

            val mediaController = MediaControllerCompat(context, sessionToken)

            notificationManager = PlayerNotificationManager.Builder(
                context,
                NOTIFICATION_ID,
               CHANNEL_ID
            ).setChannelNameResourceId(R.string.notification_channel_name)
                .setChannelDescriptionResourceId(R.string.notification_channel_description)
                .setMediaDescriptionAdapter(DescriptionAdapter(mediaController))
                .setNotificationListener(notificationListener)
                .build().apply {
                    setSmallIcon(R.drawable.ic_radio_default)
                    setMediaSessionToken(sessionToken)
                    setUseChronometer(false)

                }


        }

    fun showNotification(player : Player){

        notificationManager.setPlayer(player)
    }

    fun removeNotification () {
        notificationManager.setPlayer(null)
    }


    private inner class DescriptionAdapter (
        private val mediaController : MediaControllerCompat
            ) : MediaDescriptionAdapter {

        override fun getCurrentContentTitle(player: Player): CharSequence {

            return mediaController.metadata.description.title.toString()
        }

        override fun createCurrentContentIntent(player: Player): PendingIntent? {

            return mediaController.sessionActivity
        }

        override fun getCurrentContentText(player: Player): CharSequence? {
            return mediaController.metadata.description.subtitle.toString()
        }


        override fun getCurrentLargeIcon(
            player: Player,
            callback: PlayerNotificationManager.BitmapCallback
        ): Bitmap? {

          Glide.with(context).asBitmap()
                .load(mediaController.metadata.description.iconUri)
              .into(object : CustomTarget<Bitmap>(){
                  override fun onResourceReady(
                      resource: Bitmap,
                      transition: Transition<in Bitmap>?
                  ) {
                     callback.onBitmap(resource)
                  }
                  override fun onLoadCleared(placeholder: Drawable?) {
                  }
              })
            return null
        }
    }
}
```
Problem is it flicker almost every time I press play or pause. 

Since I don't use next - prev actions, only play - pause, maybe there is some way not to update notification if currently playing media item is the same. Or should I dig in direction of custom layout.
I can not find any solution. Your advice would be very much appreciated. ",['question'],['marcbaechinger'],,1
10977,NullPointerException when trying to read isTunnelingEnabled(),closed,2023-02-10 10:01:31,2023-04-12 01:06:03,2023-02-10 13:33:30,"### ExoPlayer Version

2.18.2

### Devices that reproduce the issue

- Samsung Galaxy S21 running Android 13
- NVIDIA Shield running Android 11

### Devices that do not reproduce the issue

_No response_

### Reproducible in the demo app?

Yes

### Reproduction steps

Add the following code to `onTracksChanged()` in `PlayerEventListener` in `PlayerActivity`
```
if (player != null) {
  Log.d(""ExoPlayerTunneling"", String.format(""isTunnelingEnabled=%b"", player.isTunnelingEnabled()));
}
```

1. Open demo app
2. Play `HLS > Apple 4x3 basic stream (TS)`. Not sure if all playbacks will crash, but this does.

### Expected result

Media plays and the console logs if tunneling is enabled or not

### Actual result

Crashes with the stack trace:
```
java.lang.NullPointerException: Attempt to read from field 'boolean com.google.android.exoplayer2.RendererConfiguration.tunneling' on a null object reference
    at com.google.android.exoplayer2.ExoPlayerImpl.isTunnelingEnabled(ExoPlayerImpl.java:1673)
    at com.google.android.exoplayer2.demo.PlayerActivity$PlayerEventListener.onTracksChanged(PlayerActivity.java:505)
    at com.google.android.exoplayer2.ExoPlayerImpl.lambda$updatePlaybackInfo$17(ExoPlayerImpl.java:1909)
    at com.google.android.exoplayer2.ExoPlayerImpl$$ExternalSyntheticLambda3.invoke(Unknown Source:4)
    at com.google.android.exoplayer2.util.ListenerSet$ListenerHolder.invoke(ListenerSet.java:282)
    at com.google.android.exoplayer2.util.ListenerSet.lambda$queueEvent$0(ListenerSet.java:190)
    at com.google.android.exoplayer2.util.ListenerSet$$ExternalSyntheticLambda1.run(Unknown Source:6)
    at com.google.android.exoplayer2.util.ListenerSet.flushEvents(ListenerSet.java:211)
    at com.google.android.exoplayer2.ExoPlayerImpl.updatePlaybackInfo(ExoPlayerImpl.java:1966)
    at com.google.android.exoplayer2.ExoPlayerImpl.handlePlaybackInfo(ExoPlayerImpl.java:1794)
    at com.google.android.exoplayer2.ExoPlayerImpl.lambda$new$1$com-google-android-exoplayer2-ExoPlayerImpl(ExoPlayerImpl.java:312)
    at com.google.android.exoplayer2.ExoPlayerImpl$$ExternalSyntheticLambda20.run(Unknown Source:4)
    at android.os.Handler.handleCallback(Handler.java:938)
    at android.os.Handler.dispatchMessage(Handler.java:99)
    at android.os.Looper.loop(Looper.java:223)
    at android.app.ActivityThread.main(ActivityThread.java:7668)
    at java.lang.reflect.Method.invoke(Native Method)
    at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:592)
    at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:947)
```

### Media

`HLS > Apple 4x3 basic stream (TS)` from the demo app

### Bug Report

- [X] You will email the zip file produced by `adb bugreport` to dev.exoplayer@gmail.com after filing this issue.",['bug'],['icbaker'],,1
